local e=
{
ByIdx={
{1101,1,1001,1,450,0,0},
{1102,1,1002,1,1350,0,0},
{1103,1,1003,1,2250,0,0},
{1104,1,1004,1,4500,0,0},
{1105,1,1005,1,2250,0,0},
{1106,1,1006,1,4500,0,0},
{1107,1,1007,1,4500,0,0},
{1108,1,1008,1,4500,0,0},
{1109,1,1009,1,4500,0,0},
{1110,1,1010,1,4500,0,0},
{1111,1,1111,1,11700,0,0},
{1201,1,1001,2,300,0,0},
{1202,1,1002,2,900,0,0},
{1203,1,1003,2,1500,0,0},
{1204,1,1004,2,600,0,0},
{1205,1,1005,2,1500,0,0},
{1206,1,1006,2,1800,0,0},
{1207,1,1007,2,3000,0,0},
{1208,1,1008,2,4500,0,0},
{1209,1,1009,2,7500,0,0},
{1210,1,1010,2,8400,0,0},
{1301,1,1001,3,150,0,0},
{1302,1,1002,3,450,0,0},
{1303,1,1003,3,750,0,0},
{1304,1,1004,3,300,0,0},
{1305,1,1005,3,750,0,0},
{1306,1,1006,3,900,0,0},
{1307,1,1007,3,1500,0,0},
{1308,1,1008,3,2250,0,0},
{1309,1,1009,3,3750,0,0},
{1310,1,1010,3,4200,0,0},
{1401,1,1001,4,55,0,0},
{1402,1,1002,4,165,0,0},
{1403,1,1003,4,275,0,0},
{1404,1,1004,4,110,0,0},
{1405,1,1005,4,275,0,0},
{1406,1,1006,4,330,0,0},
{1407,1,1007,4,550,0,0},
{1408,1,1008,4,825,0,0},
{1409,1,1009,4,1375,0,0},
{1410,1,1010,4,1540,0,0},
{1501,1,1004,5,90,1000,0},
{1502,1,1005,5,90,1000,0},
{1503,1,1006,5,135,1500,0},
{1504,1,1007,5,450,1500,0},
{1505,1,1008,5,900,1500,0},
{1506,1,1009,5,1350,1500,0},
{1507,1,1010,5,1485,2000,0},
{2101,2,2001,1,900,0,0},
{2102,2,2002,1,4500,0,0},
{2103,2,2003,1,9000,0,0},
{2104,2,2004,1,1800,0,0},
{2105,2,2005,1,900,0,0},
{2106,2,2006,1,1800,0,0},
{2107,2,2007,1,900,0,0},
{2108,2,2008,1,1800,0,0},
{2109,2,2009,1,1800,0,0},
{2110,2,2010,1,1800,0,0},
{2111,2,2111,1,11700,0,0},
{2112,2,2112,1,8100,0,0},
{2201,2,2001,2,660,0,0},
{2202,2,2002,2,3300,0,0},
{2203,2,2003,2,6600,0,0},
{2204,2,2004,2,2310,0,0},
{2205,2,2005,2,1980,0,0},
{2206,2,2006,2,4950,0,0},
{2207,2,2007,2,3300,0,0},
{2208,2,2008,2,3300,0,0},
{2209,2,2009,2,3300,0,0},
{2210,2,2010,2,3300,0,0},
{2301,2,2001,3,250,0,0},
{2302,2,2002,3,1250,0,0},
{2303,2,2003,3,2500,0,0},
{2304,2,2004,3,875,0,0},
{2305,2,2005,3,750,0,0},
{2306,2,2006,3,1875,0,0},
{2307,2,2007,3,1250,0,0},
{2308,2,2008,3,1250,0,0},
{2309,2,2009,3,1250,0,0},
{2310,2,2010,3,1250,0,0},
{2401,2,2001,4,110,0,0},
{2402,2,2002,4,550,0,0},
{2403,2,2003,4,1100,0,0},
{2404,2,2004,4,385,0,0},
{2405,2,2005,4,330,0,0},
{2406,2,2006,4,825,0,0},
{2407,2,2007,4,550,0,0},
{2408,2,2008,4,550,0,0},
{2409,2,2009,4,550,0,0},
{2410,2,2010,4,550,0,0},
{1,2,2001,5,750,50,1},
{2501,2,2004,5,65,950,0},
{2502,2,2005,5,65,1000,0},
{2503,2,2006,5,195,1500,0},
{2504,2,2007,5,325,1500,0},
{2505,2,2008,5,650,1500,0},
{2506,2,2009,5,975,1500,0},
{2507,2,2010,5,975,2000,0}
},
Len=98
}
return e 
